year,city_nhood,filings,orders,rental_units,filing_rate,order_rate
2019,ST. AMELIAN'S,37,15,362,10.220994475138122,4.143646408839778
2019,STORY HILL,4,0,408,0.9803921568627451,0
2019,SUNSET HEIGHTS,58,25,748,7.754010695187167,3.342245989304813
2019,THE VALLEY / PIGSVILLE,4,3,140,2.857142857142857,2.142857142857143
2019,THURSTON WOODS,163,62,993,16.414904330312186,6.243705941591138
2019,TIMMERMAN AIRPORT,20,7,162,12.345679012345679,4.320987654320987
2019,TIMMERMAN WEST,133,40,1368,9.722222222222223,2.923976608187134
2019,TIPPECANOE,8,6,759,1.0540184453227932,0.7905138339920948
2019,TOWN & COUNTRY MANOR,68,37,635,10.708661417322835,5.826771653543307
2019,TOWN OF LAKE,5,2,609,0.8210180623973727,0.3284072249589491
2019,TRIANGLE,10,4,101,9.900990099009901,3.9603960396039604
2019,TRIANGLE NORTH,40,15,490,8.16326530612245,3.061224489795918
2019,TRIPOLI PARK,67,25,302,22.185430463576157,8.27814569536424
2019,UPPER EAST SIDE,4,2,878,0.45558086560364464,0.22779043280182232
2019,UPTOWN,194,85,1609,12.057178371659417,5.282784338098198
2019,VALHALLA,299,114,1122,26.648841354723707,10.16042780748663
2019,VALLEY FORGE,5,1,55,9.090909090909092,1.8181818181818181
2019,VOGEL PARK,79,37,740,10.675675675675675,5
2019,WAHL PARK,90,29,625,14.399999999999999,4.64
2019,WALKER'S POINT,147,75,3485,4.218077474892397,2.1520803443328553
2019,WALNUT HILL,85,28,649,13.097072419106318,4.314329738058552
2019,WASHINGTON HEIGHTS,68,28,1212,5.6105610561056105,2.31023102310231
2019,WASHINGTON PARK,225,95,1436,15.668523676880222,6.615598885793872
2019,WEDGEWOOD,2,1,240,0.8333333333333334,0.4166666666666667
2019,WEST VIEW,3,1,523,0.5736137667304015,0.19120458891013384
2019,WHITE MANOR,16,10,283,5.6537102473498235,3.53356890459364
2019,WICK FIELD,3,2,208,1.4423076923076923,0.9615384615384616
2019,WILLIAMSBURG,95,39,645,14.728682170542637,6.046511627906977
2019,WILSON PARK,10,4,578,1.7301038062283738,0.6920415224913495
2019,WOODLAND COURT,36,12,337,10.682492581602373,3.5608308605341246
2019,WYRICK PARK,53,19,579,9.153713298791018,3.281519861830743
2019,YANKEE HILL,59,29,2826,2.0877565463552723,1.0261854210898798
2020,ALVERNO,7,1,287,2.4390243902439024,0.34843205574912894
2020,ARLINGTON GARDENS,22,2,369,5.9620596205962055,0.5420054200542005
2020,ARLINGTON HEIGHTS,109,47,1270,8.582677165354331,3.7007874015748032
2020,AVENUES WEST,178,51,5884,3.0251529571719917,0.866757307953773
2020,BAY VIEW,25,9,4563,0.5478851632697787,0.19723865877712032
2020,BLUEMOUND HEIGHTS,22,8,773,2.846054333764554,1.034928848641656
2020,BORCHERT FIELD,90,36,1015,8.866995073891626,3.5467980295566504
2020,BRADLEY ESTATES,1,0,763,0.1310615989515072,0
2020,BREWER'S HILL,27,10,1185,2.278481012658228,0.8438818565400843
2020,BURNHAM PARK,51,29,1114,4.578096947935368,2.6032315978456015
2020,CALUMET FARMS,3,2,717,0.41841004184100417,0.2789400278940028
2020,CAMBRIDGE HEIGHTS,7,1,938,0.7462686567164178,0.10660980810234541
2020,CANNON PARK,3,3,640,0.46875,0.46875
2020,CAPITOL HEIGHTS,57,17,942,6.050955414012739,1.8046709129511678
2020,CASTLE MANOR,38,10,984,3.861788617886179,1.0162601626016259
2020,CLARKE SQUARE,114,48,1832,6.222707423580786,2.6200873362445414
2020,CLOCK TOWER ACRES,13,5,455,2.857142857142857,1.098901098901099
2020,COLD SPRING PARK,93,37,838,11.097852028639618,4.41527446300716
2020,COLLEGE HEIGHTS,1,0,19,5.263157894736842,0
2020,COLUMBUS PARK,67,16,783,8.55683269476373,2.0434227330779056
2020,CONCORDIA,171,59,1857,9.208400646203554,3.1771674744211094
2020,COOPER PARK,8,2,495,1.6161616161616161,0.40404040404040403
2020,COPERNICUS PARK,1,1,38,2.631578947368421,2.631578947368421
2020,DINEEN PARK,65,19,1213,5.3586150041220115,1.5663643858202803
2020,ENDERIS PARK,25,9,764,3.2722513089005236,1.1780104712041886
2020,ESTABROOK PARK,3,1,380,0.7894736842105263,0.2631578947368421
2020,EUCLID PARK,5,0,604,0.8278145695364238,0
2020,FAIR PARK,6,2,236,2.5423728813559325,0.847457627118644
2020,FAIRFIELD,23,9,312,7.371794871794872,2.8846153846153846
2020,FAIRVIEW,1,0,350,0.2857142857142857,0
2020,FERNWOOD,2,1,490,0.40816326530612246,0.20408163265306123
2020,FLORIST HIGHLANDS,5,1,206,2.4271844660194173,0.48543689320388345
2020,FOREST HOME HILLS,66,29,987,6.68693009118541,2.9381965552178317
2020,FRANKLIN HEIGHTS,259,97,2231,11.609143881667414,4.3478260869565215
2020,GARDEN HOMES,75,27,737,10.176390773405698,3.6635006784260513
2020,GOLDEN VALLEY,6,0,348,1.7241379310344827,0
2020,GOLDMAN PARK,9,3,237,3.79746835443038,1.2658227848101267
2020,GRA-RAM,5,2,403,1.240694789081886,0.49627791563275436
2020,GRACELAND,26,9,413,6.2953995157385,2.1791767554479415
2020,GRANTOSA,30,3,622,4.823151125401929,0.482315112540193
2020,GRASSLYN MANOR,45,15,878,5.125284738041002,1.7084282460136675
2020,GROVER HEIGHTS,9,2,96,9.375,2.083333333333333
2020,HALYARD PARK,5,3,308,1.6233766233766231,0.974025974025974
2020,HAMPTON HEIGHTS,168,54,1485,11.313131313131313,3.6363636363636362
2020,HARAMBEE,296,119,3508,8.437856328392247,3.3922462941847207
2020,HARBOR VIEW,3,2,641,0.46801872074883,0.31201248049922
2020,HAVENWOODS,11,3,89,12.359550561797752,3.3707865168539324
2020,HAWLEY FARMS,6,2,243,2.4691358024691357,0.823045267489712
2020,HAWTHORNE GLEN,1,1,74,1.3513513513513513,1.3513513513513513
2020,HAYMARKET,21,4,166,12.650602409638553,2.4096385542168677
2020,HIGHWOOD ESTATES,8,2,637,1.2558869701726845,0.3139717425431711
2020,HILLSIDE,16,4,496,3.225806451612903,0.8064516129032258
2020,HISTORIC MITCHELL STREET,129,48,3083,4.184236133636069,1.5569250729808628
2020,HISTORIC THIRD WARD,2,1,1496,0.1336898395721925,0.06684491978609625
2020,HOLLER PARK,1,1,36,2.7777777777777777,2.7777777777777777
2020,HONEY CREEK MANOR,11,2,418,2.631578947368421,0.4784688995215311
2020,HONEY CREEK PARKWAY,3,0,243,1.2345679012345678,0
2020,JACKSON PARK,58,22,1426,4.067321178120617,1.5427769985974753
2020,JOHNSON'S WOODS,8,1,600,1.3333333333333335,0.16666666666666669
2020,JUNEAU TOWN,16,6,3281,0.48765620237732393,0.1828710758914965
2020,KILBOURN TOWN,40,9,2757,1.4508523757707652,0.3264417845484222
2020,KING PARK,19,9,831,2.286401925391095,1.083032490974729
2020,KOPS PARK,9,0,326,2.7607361963190185,0
2020,LAYTON PARK,22,5,1146,1.9197207678883073,0.4363001745200698
2020,LENOX HEIGHTS,20,6,440,4.545454545454546,1.3636363636363635
2020,LINCOLN CREEK,98,21,1571,6.238064926798217,1.336728198599618
2020,LINCOLN PARK,80,23,1086,7.366482504604052,2.117863720073665
2020,LINCOLN VILLAGE,151,60,2707,5.578130772072405,2.2164758034724787
2020,LINDSAY PARK,60,17,1000,6,1.7000000000000002
2020,LITTLE MENOMONEE PARKWAY,15,5,180,8.333333333333332,2.7777777777777777
2020,LONG VIEW,53,9,560,9.464285714285714,1.607142857142857
2020,LOWER EAST SIDE,78,33,8546,0.912707699508542,0.38614556517669085
2020,LYONS PARK,2,0,149,1.342281879194631,0
2020,MAITLAND PARK,5,2,209,2.3923444976076556,0.9569377990430622
2020,MAPLE TREE,98,20,670,14.626865671641792,2.9850746268656714
2020,MARTIN DRIVE,19,9,498,3.815261044176707,1.8072289156626504
2020,MC GOVERN PARK,43,10,583,7.375643224699828,1.7152658662092626
2020,MELODY VIEW,13,5,168,7.738095238095238,2.976190476190476
2020,MENOMONEE RIVER HILLS,125,30,1462,8.549931600547197,2.0519835841313268
2020,MENOMONEE RIVER HILLS EAST,42,12,479,8.768267223382047,2.5052192066805845
2020,MENOMONEE RIVER VALLEY,3,0,135,2.2222222222222223,0
2020,MERRILL PARK,99,30,1121,8.831400535236396,2.6761819803746656
2020,METCALFE PARK,95,27,755,12.582781456953644,3.576158940397351
2020,MIDTOWN,130,48,1778,7.311586051743532,2.699662542182227
2020,MILLER VALLEY,25,11,384,6.510416666666667,2.864583333333333
2020,MITCHELL FIELD,1,0,587,0.17035775127768313,0
2020,MITCHELL PARK,27,5,179,15.083798882681565,2.793296089385475
2020,MITCHELL WEST,11,5,866,1.2702078521939952,0.5773672055427251
2020,MORGAN HEIGHTS,2,1,317,0.6309148264984227,0.31545741324921134
2020,MORGANDALE,13,5,977,1.3306038894575232,0.511770726714432
2020,MOUNT MARY,1,0,158,0.6329113924050633,0
2020,MURRAY HILL,33,15,3284,1.0048721071863582,0.45676004872107184
2020,MUSKEGO WAY,106,36,2729,3.884206669109564,1.31916452913155
2020,NASH PARK,10,2,428,2.336448598130841,0.46728971962616817
2020,NATIONAL PARK,13,5,574,2.264808362369338,0.8710801393728222
2020,NEW COELN,20,9,25,80,36
2020,NORTH DIVISION,201,74,2097,9.585121602288984,3.528850739151168
2020,NORTH MEADOWS,17,5,1291,1.3168086754453912,0.3872966692486445
2020,NORTHPOINT,6,2,1440,0.4166666666666667,0.1388888888888889
2020,NORTHRIDGE LAKES,1,1,1097,0.09115770282588878,0.09115770282588878
2020,OLD NORTH MILWAUKEE,446,167,3924,11.365953109072375,4.255861365953109
2020,PARK KNOLL,2,1,55,3.6363636363636362,1.8181818181818181
2020,PARK VIEW,4,2,42,9.523809523809524,4.761904761904762
2020,PARK WEST,178,60,1696,10.495283018867925,3.5377358490566038
2020,PARKWAY HILLS,10,2,198,5.05050505050505,1.0101010101010102
2020,POLONIA,33,11,962,3.4303534303534304,1.1434511434511436
2020,RIVER BEND,5,1,214,2.336448598130841,0.46728971962616817
2020,RIVERSIDE PARK,7,3,598,1.1705685618729096,0.5016722408026756
2020,RIVERWEST,68,22,4026,1.689021361152509,0.546448087431694
2020,ROLLING GREEN,10,3,430,2.3255813953488373,0.6976744186046512
2020,ROOSEVELT GROVE,103,39,1312,7.850609756097561,2.972560975609756
2020,ROOT CREEK,9,2,433,2.0785219399538106,0.4618937644341801
2020,RUFUS KING,120,50,1134,10.582010582010582,4.409171075837742
2020,SAINT JOSEPH,150,62,1571,9.548058561425844,3.946530872056015
2020,SAVELAND PARK,2,1,147,1.3605442176870748,0.6802721088435374
2020,SHERMAN PARK,189,63,1749,10.806174957118353,3.6020583190394513
2020,SILVER CITY,42,10,932,4.506437768240343,1.0729613733905579
2020,SILVER SPRING,341,79,2737,12.45889660211911,2.88637194008038
2020,SILVER SWAN,146,42,887,16.459977452085685,4.735062006764374
2020,SOUTHGATE,1,1,217,0.4608294930875576,0.4608294930875576
2020,SOUTHPOINT,40,10,931,4.296455424274973,1.0741138560687433
2020,ST. AMELIAN'S,19,9,354,5.367231638418079,2.5423728813559325
2020,STORY HILL,6,5,405,1.4814814814814816,1.2345679012345678
2020,SUNSET HEIGHTS,58,18,714,8.123249299719888,2.5210084033613445
2020,THE VALLEY / PIGSVILLE,3,0,138,2.1739130434782608,0
2020,THURSTON WOODS,122,37,995,12.261306532663317,3.7185929648241203
2020,TIMMERMAN AIRPORT,5,0,161,3.1055900621118013,0
2020,TIMMERMAN WEST,84,15,1368,6.140350877192982,1.0964912280701753
2020,TIPPECANOE,8,2,749,1.0680907877169559,0.26702269692923897
2020,TOWN & COUNTRY MANOR,37,10,622,5.94855305466238,1.607717041800643
2020,TOWN OF LAKE,6,3,609,0.9852216748768473,0.49261083743842365
2020,TRIANGLE,8,4,99,8.080808080808081,4.040404040404041
2020,TRIANGLE NORTH,18,8,493,3.6511156186612577,1.6227180527383367
2020,TRIPOLI PARK,39,12,300,13,4
2020,UPPER EAST SIDE,1,0,934,0.10706638115631692,0
2020,UPTOWN,146,48,1604,9.102244389027431,2.9925187032418954
2020,VALHALLA,166,45,1121,14.80820695807315,4.014272970561998
2020,VALLEY FORGE,2,1,54,3.7037037037037033,1.8518518518518516
2020,VOGEL PARK,51,12,740,6.891891891891892,1.6216216216216217
2020,WAHL PARK,69,15,623,11.075441412520064,2.4077046548956664
2020,WALKER'S POINT,99,36,3736,2.6498929336188435,0.9635974304068522
2020,WALNUT HILL,44,15,640,6.875000000000001,2.34375
2020,WASHINGTON HEIGHTS,43,14,1201,3.5803497085761866,1.1656952539550374
2020,WASHINGTON PARK,165,58,1414,11.66902404526167,4.101838755304102
2020,WEST VIEW,2,1,519,0.3853564547206166,0.1926782273603083
2020,WHITE MANOR,9,5,283,3.180212014134275,1.76678445229682
2020,WICK FIELD,2,2,212,0.9433962264150944,0.9433962264150944
2020,WILLIAMSBURG,66,22,632,10.443037974683545,3.481012658227848
2020,WILSON PARK,9,4,575,1.565217391304348,0.6956521739130435
2020,WOODLAND COURT,27,6,344,7.848837209302325,1.744186046511628
2020,WYRICK PARK,26,12,579,4.490500863557859,2.072538860103627
2020,YANKEE HILL,24,9,2809,0.8543965824136703,0.3203987184051264
2021,ALVERNO,5,1,286,1.7482517482517483,0.34965034965034963
2021,ARLINGTON GARDENS,11,4,369,2.9810298102981028,1.084010840108401
2021,ARLINGTON HEIGHTS,114,57,1259,9.054805401111993,4.527402700555997
2021,AVENUES WEST,182,77,5876,3.0973451327433628,1.3104152484683458
2021,BARAN PARK,1,1,53,1.8867924528301887,1.8867924528301887
2021,BAY VIEW,29,15,4537,0.6391888913378885,0.3306149437954596
2021,BLUEMOUND HEIGHTS,23,6,761,3.0223390275952693,0.7884362680683311
2021,BORCHERT FIELD,105,46,1005,10.44776119402985,4.577114427860696
2021,BRADLEY ESTATES,1,0,776,0.12886597938144329,0
2021,BREWER'S HILL,12,9,1159,1.0353753235547885,0.7765314926660914
2021,BURNHAM PARK,23,10,1090,2.1100917431192663,0.9174311926605505
2021,CALUMET FARMS,4,2,715,0.5594405594405595,0.27972027972027974
2021,CAMBRIDGE HEIGHTS,7,3,933,0.7502679528403001,0.3215434083601286
2021,CANNON PARK,2,1,641,0.31201248049922,0.15600624024961
2021,CAPITOL HEIGHTS,53,14,925,5.72972972972973,1.5135135135135136
2021,CASTLE MANOR,33,12,978,3.374233128834356,1.2269938650306749
2021,CLARKE SQUARE,96,41,1810,5.303867403314917,2.2651933701657456
2021,CLAYTON CREST,2,1,47,4.25531914893617,2.127659574468085
2021,CLOCK TOWER ACRES,20,11,453,4.415011037527594,2.4282560706401766
2021,COLD SPRING PARK,117,66,830,14.096385542168674,7.951807228915662
2021,COLUMBUS PARK,61,26,771,7.911802853437094,3.372243839169909
2021,CONCORDIA,140,84,1858,7.534983853606028,4.520990312163617
2021,COOPER PARK,8,0,485,1.6494845360824744,0
2021,DINEEN PARK,46,23,1191,3.8623005877413936,1.9311502938706968
2021,DOWNER WOODS,5,1,430,1.1627906976744187,0.23255813953488372
2021,ENDERIS PARK,28,9,759,3.689064558629776,1.185770750988142
2021,EUCLID PARK,3,3,605,0.49586776859504134,0.49586776859504134
2021,FAIR PARK,3,1,231,1.2987012987012987,0.4329004329004329
2021,FAIRFIELD,19,11,304,6.25,3.618421052631579
2021,FAIRVIEW,10,3,347,2.881844380403458,0.8645533141210375
2021,FERNWOOD,2,1,482,0.4149377593360996,0.2074688796680498
2021,FLORIST HIGHLANDS,8,4,204,3.9215686274509802,1.9607843137254901
2021,FOREST HOME HILLS,50,20,973,5.138746145940391,2.055498458376156
2021,FRANKLIN HEIGHTS,228,75,2246,10.151380231522706,3.3392698130008904
2021,GARDEN HOMES,67,37,729,9.190672153635116,5.075445816186557
2021,GOLDEN GATE,1,0,13,7.6923076923076925,0
2021,GOLDEN VALLEY,6,2,333,1.8018018018018018,0.6006006006006006
2021,GOLDMAN PARK,14,8,237,5.9071729957805905,3.375527426160337
2021,GRA-RAM,9,7,405,2.2222222222222223,1.728395061728395
2021,GRACELAND,37,11,396,9.343434343434344,2.7777777777777777
2021,GRANTOSA,11,4,609,1.8062397372742198,0.6568144499178982
2021,GRASSLYN MANOR,53,21,871,6.084959816303099,2.4110218140068884
2021,GROVER HEIGHTS,9,6,94,9.574468085106384,6.382978723404255
